205.5069 	EXP 	stroop_stim: autoDraw = True
206.5069 	EXP 	stroop_stim: autoDraw = False
207.0060 	EXP 	stroop_stim: autoDraw = False
207.0060 	EXP 	text: autoDraw = True
207.9965 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'word': 'green', 'color': 'green', 'condition': 'congruent', 'correct_key': 'g', 'condition_tag': 'STROOP_CONG', 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
208.0212 	EXP 	text: autoDraw = False
208.0212 	EXP 	text: autoDraw = False
208.0212 	EXP 	stroop_stim: foreColor = <psychopy.colors.Color: green, alpha=1.0>
208.0212 	EXP 	stroop_stim: height = np.float64(0.05)
208.0212 	EXP 	stroop_stim: height = np.float64(0.05)
208.0212 	EXP 	stroop_stim: height = np.float64(0.05)
208.0212 	EXP 	stroop_stim: text = 'green'
208.5062 	INFO 	Keyboard events cleared
208.5060 	EXP 	stroop_stim: autoDraw = True
209.5059 	EXP 	stroop_stim: autoDraw = False
210.0061 	EXP 	stroop_stim: autoDraw = False
210.0061 	EXP 	text: autoDraw = True
210.9959 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'word': 'green', 'color': 'yellow', 'condition': 'incongruent', 'correct_key': 'y', 'condition_tag': 'STROOP_INCONG', 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
211.0060 	EXP 	text: autoDraw = False
211.0060 	EXP 	text: autoDraw = False
211.0060 	EXP 	stroop_stim: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
211.0060 	EXP 	stroop_stim: text = 'green'
211.5062 	INFO 	Keyboard events cleared
211.5060 	EXP 	stroop_stim: autoDraw = True
212.5058 	EXP 	stroop_stim: autoDraw = False
213.0061 	EXP 	stroop_stim: autoDraw = False
213.0061 	EXP 	text: autoDraw = True
213.9960 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'word': 'yellow', 'color': 'yellow', 'condition': 'congruent', 'correct_key': 'y', 'condition_tag': 'STROOP_CONG', 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
214.0214 	EXP 	text: autoDraw = False
214.0214 	EXP 	text: autoDraw = False
214.0214 	EXP 	stroop_stim: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
214.0214 	EXP 	stroop_stim: height = np.float64(0.05)
214.0214 	EXP 	stroop_stim: height = np.float64(0.05)
214.0214 	EXP 	stroop_stim: height = np.float64(0.05)
214.0214 	EXP 	stroop_stim: text = 'yellow'
214.5061 	INFO 	Keyboard events cleared
214.5059 	EXP 	stroop_stim: autoDraw = True
215.5062 	EXP 	stroop_stim: autoDraw = False
216.0056 	EXP 	stroop_stim: autoDraw = False
216.0056 	EXP 	text: autoDraw = True
216.9948 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'word': 'red', 'color': 'blue', 'condition': 'incongruent', 'correct_key': 'b', 'condition_tag': 'STROOP_INCONG', 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
217.0055 	EXP 	text: autoDraw = False
217.0055 	EXP 	text: autoDraw = False
217.0055 	EXP 	stroop_stim: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
